"model","model_year","product_type","sales_transaction_date","total_daily_sales","cumulative_sales","model_and_year"
"Lemon","2013","scooter","2017-09-20 00:01:17","399.992","2197106.056999998","Lemon 2013"
"Lemon","2013","scooter","2017-09-20 17:30:33","499.99","2197606.0469999984","Lemon 2013"
"Lemon","2013","scooter","2017-09-20 19:06:53","399.992","2198006.0389999985","Lemon 2013"
"Lemon","2013","scooter","2017-09-20 19:40:13","399.992","2198406.0309999986","Lemon 2013"
"Lemon","2013","scooter","2017-09-21 01:45:52","449.99100000000004","2198856.0219999985","Lemon 2013"
"Lemon","2013","scooter","2017-09-21 09:40:44","499.99","2199356.0119999987","Lemon 2013"
"Lemon","2013","scooter","2017-09-21 13:35:35","449.99100000000004","2199806.0029999986","Lemon 2013"
"Lemon","2013","scooter","2017-09-21 18:40:32","449.99100000000004","2200255.9939999986","Lemon 2013"
"Lemon","2013","scooter","2017-09-21 21:13:56","449.99100000000004","2200705.9849999985","Lemon 2013"
"Lemon","2013","scooter","2017-09-21 21:50:16","449.99100000000004","2201155.9759999984","Lemon 2013"
"Lemon","2013","scooter","2017-09-21 22:12:10","499.99","2201655.9659999986","Lemon 2013"
"Lemon","2013","scooter","2017-09-21 23:00:59","499.99","2202155.955999999","Lemon 2013"
"Lemon","2013","scooter","2017-09-22 04:06:43","449.99100000000004","2202605.9469999988","Lemon 2013"
"Lemon","2013","scooter","2017-09-22 10:45:25","499.99","2203105.936999999","Lemon 2013"
"Lemon","2013","scooter","2017-09-22 23:56:51","449.99100000000004","2203555.927999999","Lemon 2013"
"Lemon","2013","scooter","2017-09-23 01:05:53","449.99100000000004","2204005.918999999","Lemon 2013"
"Lemon","2013","scooter","2017-09-23 03:14:22","499.99","2204505.908999999","Lemon 2013"
"Lemon","2013","scooter","2017-09-23 06:46:17","499.99","2205005.8989999993","Lemon 2013"
"Lemon","2013","scooter","2017-09-23 13:57:45","499.99","2205505.8889999995","Lemon 2013"
"Lemon","2013","scooter","2017-09-23 22:43:39","399.992","2205905.8809999996","Lemon 2013"
"Lemon","2013","scooter","2017-09-24 01:02:41","449.99100000000004","2206355.8719999995","Lemon 2013"
"Lemon","2013","scooter","2017-09-24 18:11:50","499.99","2206855.8619999997","Lemon 2013"
"Lemon","2013","scooter","2017-09-24 18:35:15","499.99","2207355.852","Lemon 2013"
"Lemon","2013","scooter","2017-09-24 19:53:28","499.99","2207855.842","Lemon 2013"
"Lemon","2013","scooter","2017-09-25 17:58:59","499.99","2208355.8320000004","Lemon 2013"
"Lemon","2013","scooter","2017-09-26 01:38:14","449.99100000000004","2208805.8230000003","Lemon 2013"
"Lemon","2013","scooter","2017-09-26 09:44:50","499.99","2209305.8130000005","Lemon 2013"
"Lemon","2013","scooter","2017-09-26 22:21:04","499.99","2209805.803000001","Lemon 2013"
"Lemon","2013","scooter","2017-09-27 06:28:16","449.99100000000004","2210255.7940000007","Lemon 2013"
"Lemon","2013","scooter","2017-09-27 06:49:44","499.99","2210755.784000001","Lemon 2013"
"Lemon","2013","scooter","2017-09-27 07:43:52","499.99","2211255.774000001","Lemon 2013"
"Lemon","2013","scooter","2017-09-27 14:25:28","499.99","2211755.7640000014","Lemon 2013"
"Lemon","2013","scooter","2017-09-27 14:42:04","499.99","2212255.7540000016","Lemon 2013"
"Lemon","2013","scooter","2017-09-27 17:04:31","499.99","2212755.744000002","Lemon 2013"
"Lemon","2013","scooter","2017-09-27 19:30:42","499.99","2213255.734000002","Lemon 2013"
"Lemon","2013","scooter","2017-09-28 01:18:28","499.99","2213755.7240000023","Lemon 2013"
"Lemon","2013","scooter","2017-09-28 04:29:50","399.992","2214155.7160000023","Lemon 2013"
"Lemon","2013","scooter","2017-09-29 00:42:49","499.99","2214655.7060000026","Lemon 2013"
"Lemon","2013","scooter","2017-09-29 17:13:15","499.99","2215155.696000003","Lemon 2013"
"Lemon","2013","scooter","2017-09-29 21:15:28","499.99","2215655.686000003","Lemon 2013"
"Lemon","2013","scooter","2017-09-29 23:24:18","499.99","2216155.6760000032","Lemon 2013"
"Lemon","2013","scooter","2017-09-30 00:24:37","499.99","2216655.6660000035","Lemon 2013"
"Lemon","2013","scooter","2017-09-30 06:43:05","399.992","2217055.6580000035","Lemon 2013"
"Lemon","2013","scooter","2017-09-30 07:49:57","499.99","2217555.648000004","Lemon 2013"
"Lemon","2013","scooter","2017-09-30 15:51:07","449.99100000000004","2218005.6390000037","Lemon 2013"
"Lemon","2013","scooter","2017-09-30 15:59:16","499.99","2218505.629000004","Lemon 2013"
"Lemon","2013","scooter","2017-09-30 19:26:29","449.99100000000004","2218955.620000004","Lemon 2013"
"Lemon","2013","scooter","2017-10-01 00:57:29","499.99","2219455.610000004","Lemon 2013"
"Lemon","2013","scooter","2017-10-01 03:15:47","449.99100000000004","2219905.601000004","Lemon 2013"
"Lemon","2013","scooter","2017-10-01 10:55:32","499.99","2220405.591000004","Lemon 2013"
"Lemon","2013","scooter","2017-10-02 00:02:50","499.99","2220905.5810000044","Lemon 2013"
"Lemon","2013","scooter","2017-10-02 04:42:08","399.992","2221305.5730000045","Lemon 2013"
"Lemon","2013","scooter","2017-10-02 09:15:29","499.99","2221805.5630000047","Lemon 2013"
"Lemon","2013","scooter","2017-10-02 22:01:13","499.99","2222305.553000005","Lemon 2013"
"Lemon","2013","scooter","2017-10-03 00:52:00","499.99","2222805.543000005","Lemon 2013"
"Lemon","2013","scooter","2017-10-03 09:16:03","499.99","2223305.5330000054","Lemon 2013"
"Lemon","2013","scooter","2017-10-03 19:09:26","449.99100000000004","2223755.5240000053","Lemon 2013"
"Lemon","2013","scooter","2017-10-04 01:37:37","499.99","2224255.5140000056","Lemon 2013"
"Lemon","2013","scooter","2017-10-04 10:29:23","499.99","2224755.504000006","Lemon 2013"
"Lemon","2013","scooter","2017-10-04 12:58:12","499.99","2225255.494000006","Lemon 2013"
"Lemon","2013","scooter","2017-10-04 18:20:28","499.99","2225755.484000006","Lemon 2013"
"Lemon","2013","scooter","2017-10-04 23:13:27","499.99","2226255.4740000064","Lemon 2013"
"Lemon","2013","scooter","2017-10-05 03:04:58","499.99","2226755.4640000067","Lemon 2013"
"Lemon","2013","scooter","2017-10-05 12:57:52","449.99100000000004","2227205.4550000066","Lemon 2013"
"Lemon","2013","scooter","2017-10-05 18:00:30","499.99","2227705.445000007","Lemon 2013"
"Lemon","2013","scooter","2017-10-05 19:35:51","499.99","2228205.435000007","Lemon 2013"
"Lemon","2013","scooter","2017-10-05 19:40:40","449.99100000000004","2228655.426000007","Lemon 2013"
"Lemon","2013","scooter","2017-10-05 19:47:34","449.99100000000004","2229105.417000007","Lemon 2013"
"Lemon","2013","scooter","2017-10-05 20:36:40","499.99","2229605.407000007","Lemon 2013"
"Lemon","2013","scooter","2017-10-05 22:07:09","499.99","2230105.3970000073","Lemon 2013"
"Lemon","2013","scooter","2017-10-05 22:11:20","499.99","2230605.3870000076","Lemon 2013"
"Lemon","2013","scooter","2017-10-06 03:49:08","499.99","2231105.377000008","Lemon 2013"
"Lemon","2013","scooter","2017-10-06 09:04:19","499.99","2231605.367000008","Lemon 2013"
"Lemon","2013","scooter","2017-10-06 10:12:22","449.99100000000004","2232055.358000008","Lemon 2013"
"Lemon","2013","scooter","2017-10-06 16:27:06","499.99","2232555.348000008","Lemon 2013"
"Lemon","2013","scooter","2017-10-06 16:30:10","499.99","2233055.3380000084","Lemon 2013"
"Lemon","2013","scooter","2017-10-06 17:38:29","399.992","2233455.3300000085","Lemon 2013"
"Lemon","2013","scooter","2017-10-06 19:30:50","499.99","2233955.3200000087","Lemon 2013"
"Lemon","2013","scooter","2017-10-07 04:18:03","499.99","2234455.310000009","Lemon 2013"
"Lemon","2013","scooter","2017-10-07 08:25:27","449.99100000000004","2234905.301000009","Lemon 2013"
"Lemon","2013","scooter","2017-10-08 04:21:02","499.99","2235405.291000009","Lemon 2013"
"Lemon","2013","scooter","2017-10-08 22:05:18","499.99","2235905.2810000093","Lemon 2013"
"Lemon","2013","scooter","2017-10-09 01:09:57","399.992","2236305.2730000094","Lemon 2013"
"Lemon","2013","scooter","2017-10-09 01:45:24","449.99100000000004","2236755.2640000093","Lemon 2013"
"Lemon","2013","scooter","2017-10-09 05:01:55","499.99","2237255.2540000095","Lemon 2013"
"Lemon","2013","scooter","2017-10-09 05:24:50","449.99100000000004","2237705.2450000094","Lemon 2013"
"Lemon","2013","scooter","2017-10-09 07:52:51","449.99100000000004","2238155.2360000093","Lemon 2013"
"Lemon","2013","scooter","2017-10-09 08:19:30","449.99100000000004","2238605.2270000093","Lemon 2013"
"Lemon","2013","scooter","2017-10-09 10:23:13","499.99","2239105.2170000095","Lemon 2013"
"Lemon","2013","scooter","2017-10-10 12:47:36","499.99","2239605.2070000097","Lemon 2013"
"Lemon","2013","scooter","2017-10-10 16:39:06","499.99","2240105.19700001","Lemon 2013"
"Lemon","2013","scooter","2017-10-10 20:58:54","449.99100000000004","2240555.18800001","Lemon 2013"
"Lemon","2013","scooter","2017-10-11 07:12:40","499.99","2241055.17800001","Lemon 2013"
"Lemon","2013","scooter","2017-10-11 08:55:40","499.99","2241555.1680000103","Lemon 2013"
"Lemon","2013","scooter","2017-10-11 23:02:42","499.99","2242055.1580000105","Lemon 2013"
"Lemon","2013","scooter","2017-10-12 19:07:29","499.99","2242555.1480000108","Lemon 2013"
"Lemon","2013","scooter","2017-10-12 23:02:43","499.99","2243055.138000011","Lemon 2013"
"Lemon","2013","scooter","2017-10-13 01:13:57","449.99100000000004","2243505.129000011","Lemon 2013"
"Lemon","2013","scooter","2017-10-13 13:01:18","499.99","2244005.119000011","Lemon 2013"
"Lemon","2013","scooter","2017-10-13 15:59:54","499.99","2244505.1090000113","Lemon 2013"
"Lemon","2013","scooter","2017-10-13 17:03:18","499.99","2245005.0990000116","Lemon 2013"
"Lemon","2013","scooter","2017-10-13 18:13:22","399.992","2245405.0910000117","Lemon 2013"
"Lemon","2013","scooter","2017-10-14 01:57:10","449.99100000000004","2245855.0820000116","Lemon 2013"
"Lemon","2013","scooter","2017-10-14 03:22:23","399.992","2246255.0740000117","Lemon 2013"
"Lemon","2013","scooter","2017-10-14 06:15:48","499.99","2246755.064000012","Lemon 2013"
"Lemon","2013","scooter","2017-10-14 09:36:58","499.99","2247255.054000012","Lemon 2013"
"Lemon","2013","scooter","2017-10-14 12:48:44","499.99","2247755.0440000123","Lemon 2013"
"Lemon","2013","scooter","2017-10-14 20:44:57","399.992","2248155.0360000124","Lemon 2013"
"Lemon","2013","scooter","2017-10-15 11:52:02","499.99","2248655.0260000126","Lemon 2013"
"Lemon","2013","scooter","2017-10-15 13:10:47","399.992","2249055.0180000127","Lemon 2013"
"Lemon","2013","scooter","2017-10-15 22:32:20","399.992","2249455.010000013","Lemon 2013"
"Lemon","2013","scooter","2017-10-15 23:48:49","499.99","2249955.000000013","Lemon 2013"
"Lemon","2013","scooter","2017-10-16 01:52:17","449.99100000000004","2250404.991000013","Lemon 2013"
"Lemon","2013","scooter","2017-10-16 15:24:35","499.99","2250904.981000013","Lemon 2013"
"Lemon","2013","scooter","2017-10-17 02:22:22","449.99100000000004","2251354.972000013","Lemon 2013"
"Lemon","2013","scooter","2017-10-17 02:32:55","399.992","2251754.964000013","Lemon 2013"
"Lemon","2013","scooter","2017-10-17 10:08:25","449.99100000000004","2252204.955000013","Lemon 2013"
"Lemon","2013","scooter","2017-10-17 13:05:23","399.992","2252604.947000013","Lemon 2013"
"Lemon","2013","scooter","2017-10-17 23:07:56","499.99","2253104.9370000134","Lemon 2013"
"Lemon","2013","scooter","2017-10-18 07:54:15","499.99","2253604.9270000136","Lemon 2013"
"Lemon","2013","scooter","2017-10-18 16:50:30","499.99","2254104.917000014","Lemon 2013"
"Lemon","2013","scooter","2017-10-18 19:23:33","499.99","2254604.907000014","Lemon 2013"
"Lemon","2013","scooter","2017-10-18 21:20:11","449.99100000000004","2255054.898000014","Lemon 2013"
"Lemon","2013","scooter","2017-10-19 02:42:15","499.99","2255554.8880000142","Lemon 2013"
"Lemon","2013","scooter","2017-10-19 06:21:20","499.99","2256054.8780000145","Lemon 2013"
"Lemon","2013","scooter","2017-10-19 14:58:30","499.99","2256554.8680000147","Lemon 2013"
"Lemon","2013","scooter","2017-10-19 15:14:30","499.99","2257054.858000015","Lemon 2013"
"Lemon","2013","scooter","2017-10-19 21:38:07","499.99","2257554.848000015","Lemon 2013"
"Lemon","2013","scooter","2017-10-20 02:09:21","499.99","2258054.8380000154","Lemon 2013"
"Lemon","2013","scooter","2017-10-20 06:57:05","499.99","2258554.8280000156","Lemon 2013"
"Lemon","2013","scooter","2017-10-20 19:54:47","449.99100000000004","2259004.8190000155","Lemon 2013"
"Lemon","2013","scooter","2017-10-21 04:13:13","499.99","2259504.8090000157","Lemon 2013"
"Lemon","2013","scooter","2017-10-21 04:56:31","499.99","2260004.799000016","Lemon 2013"
"Lemon","2013","scooter","2017-10-21 10:12:57","499.99","2260504.789000016","Lemon 2013"
"Lemon","2013","scooter","2017-10-21 12:52:30","499.99","2261004.7790000164","Lemon 2013"
"Lemon","2013","scooter","2017-10-21 14:53:24","499.99","2261504.7690000166","Lemon 2013"
"Lemon","2013","scooter","2017-10-21 15:34:31","449.99100000000004","2261954.7600000165","Lemon 2013"
"Lemon","2013","scooter","2017-10-21 16:12:53","399.992","2262354.7520000166","Lemon 2013"
"Lemon","2013","scooter","2017-10-21 17:03:10","499.99","2262854.742000017","Lemon 2013"
"Lemon","2013","scooter","2017-10-21 17:34:09","449.99100000000004","2263304.733000017","Lemon 2013"
"Lemon","2013","scooter","2017-10-22 10:46:23","499.99","2263804.723000017","Lemon 2013"
"Lemon","2013","scooter","2017-10-22 14:11:52","449.99100000000004","2264254.714000017","Lemon 2013"
"Lemon","2013","scooter","2017-10-22 17:29:49","499.99","2264754.704000017","Lemon 2013"
"Lemon","2013","scooter","2017-10-22 17:46:55","499.99","2265254.6940000174","Lemon 2013"
"Lemon","2013","scooter","2017-10-22 18:58:04","449.99100000000004","2265704.6850000173","Lemon 2013"
"Lemon","2013","scooter","2017-10-23 00:12:58","449.99100000000004","2266154.676000017","Lemon 2013"
"Lemon","2013","scooter","2017-10-23 04:28:15","399.992","2266554.6680000173","Lemon 2013"
"Lemon","2013","scooter","2017-10-23 07:33:37","449.99100000000004","2267004.659000017","Lemon 2013"
"Lemon","2013","scooter","2017-10-23 18:25:11","499.99","2267504.6490000174","Lemon 2013"
"Lemon","2013","scooter","2017-10-23 22:29:56","449.99100000000004","2267954.6400000174","Lemon 2013"
"Lemon","2013","scooter","2017-10-24 05:46:40","449.99100000000004","2268404.6310000173","Lemon 2013"
"Lemon","2013","scooter","2017-10-24 07:08:41","449.99100000000004","2268854.622000017","Lemon 2013"
"Lemon","2013","scooter","2017-10-24 08:39:45","449.99100000000004","2269304.613000017","Lemon 2013"
"Lemon","2013","scooter","2017-10-24 12:40:13","499.99","2269804.6030000173","Lemon 2013"
"Lemon","2013","scooter","2017-10-24 22:05:51","499.99","2270304.5930000176","Lemon 2013"
"Lemon","2013","scooter","2017-10-25 07:33:49","399.992","2270704.5850000177","Lemon 2013"
"Lemon","2013","scooter","2017-10-25 08:06:30","499.99","2271204.575000018","Lemon 2013"
"Lemon","2013","scooter","2017-10-25 15:09:32","499.99","2271704.565000018","Lemon 2013"
"Lemon","2013","scooter","2017-10-25 23:34:44","449.99100000000004","2272154.556000018","Lemon 2013"
"Lemon","2013","scooter","2017-10-26 02:25:22","499.99","2272654.5460000183","Lemon 2013"
"Lemon","2013","scooter","2017-10-26 03:21:25","499.99","2273154.5360000185","Lemon 2013"
"Lemon","2013","scooter","2017-10-27 03:14:21","499.99","2273654.5260000187","Lemon 2013"
"Lemon","2013","scooter","2017-10-27 08:03:54","499.99","2274154.516000019","Lemon 2013"
"Lemon","2013","scooter","2017-10-27 11:41:30","499.99","2274654.506000019","Lemon 2013"
"Lemon","2013","scooter","2017-10-27 12:25:35","399.992","2275054.498000019","Lemon 2013"
"Lemon","2013","scooter","2017-10-27 18:12:30","499.99","2275554.4880000195","Lemon 2013"
"Lemon","2013","scooter","2017-10-27 23:58:32","499.99","2276054.4780000197","Lemon 2013"
"Lemon","2013","scooter","2017-10-28 08:20:34","499.99","2276554.46800002","Lemon 2013"
"Lemon","2013","scooter","2017-10-28 12:26:09","499.99","2277054.45800002","Lemon 2013"
"Lemon","2013","scooter","2017-10-28 16:10:54","499.99","2277554.4480000203","Lemon 2013"
"Lemon","2013","scooter","2017-10-29 02:37:17","499.99","2278054.4380000206","Lemon 2013"
"Lemon","2013","scooter","2017-10-29 08:12:08","499.99","2278554.428000021","Lemon 2013"
"Lemon","2013","scooter","2017-10-29 12:35:32","499.99","2279054.418000021","Lemon 2013"
"Lemon","2013","scooter","2017-10-30 20:36:44","449.99100000000004","2279504.409000021","Lemon 2013"
"Lemon","2013","scooter","2017-10-31 00:15:54","499.99","2280004.399000021","Lemon 2013"
"Lemon","2013","scooter","2017-10-31 02:37:58","499.99","2280504.3890000214","Lemon 2013"
"Lemon","2013","scooter","2017-10-31 10:29:23","499.99","2281004.3790000216","Lemon 2013"
"Lemon","2013","scooter","2017-10-31 12:00:27","399.992","2281404.3710000217","Lemon 2013"
"Lemon","2013","scooter","2017-11-01 04:27:29","449.99100000000004","2281854.3620000216","Lemon 2013"
"Lemon","2013","scooter","2017-11-01 16:41:33","499.99","2282354.352000022","Lemon 2013"
"Lemon","2013","scooter","2017-11-01 18:14:11","499.99","2282854.342000022","Lemon 2013"
"Lemon","2013","scooter","2017-11-01 21:07:24","499.99","2283354.3320000223","Lemon 2013"
"Lemon","2013","scooter","2017-11-02 12:23:39","449.99100000000004","2283804.323000022","Lemon 2013"
"Lemon","2013","scooter","2017-11-02 12:45:39","399.992","2284204.3150000223","Lemon 2013"
"Lemon","2013","scooter","2017-11-02 15:51:28","499.99","2284704.3050000225","Lemon 2013"
"Lemon","2013","scooter","2017-11-03 00:03:11","499.99","2285204.2950000227","Lemon 2013"
"Lemon","2013","scooter","2017-11-03 05:54:19","499.99","2285704.285000023","Lemon 2013"
"Lemon","2013","scooter","2017-11-03 06:50:54","499.99","2286204.275000023","Lemon 2013"
"Lemon","2013","scooter","2017-11-03 07:27:36","499.99","2286704.2650000234","Lemon 2013"
"Lemon","2013","scooter","2017-11-03 11:21:21","499.99","2287204.2550000236","Lemon 2013"
"Lemon","2013","scooter","2017-11-03 13:54:38","499.99","2287704.245000024","Lemon 2013"
"Lemon","2013","scooter","2017-11-04 01:12:14","399.992","2288104.237000024","Lemon 2013"
"Lemon","2013","scooter","2017-11-04 02:29:23","499.99","2288604.227000024","Lemon 2013"
"Lemon","2013","scooter","2017-11-04 06:40:54","499.99","2289104.2170000244","Lemon 2013"
"Lemon","2013","scooter","2017-11-04 13:29:08","499.99","2289604.2070000246","Lemon 2013"
"Lemon","2013","scooter","2017-11-04 16:37:03","449.99100000000004","2290054.1980000245","Lemon 2013"
"Lemon","2013","scooter","2017-11-05 01:22:02","499.99","2290554.1880000248","Lemon 2013"
"Lemon","2013","scooter","2017-11-05 04:34:21","449.99100000000004","2291004.1790000247","Lemon 2013"
"Lemon","2013","scooter","2017-11-05 12:33:19","499.99","2291504.169000025","Lemon 2013"
"Lemon","2013","scooter","2017-11-05 15:50:47","499.99","2292004.159000025","Lemon 2013"
